t,X0,Y0,Z0,X1,Y1,Z1,X'0,Y'0,Z'0,X'1,Y'1,Z'1
59.260000,0.918849,-0.349943,0.000000,1.328310,-1.257752,0.000000,-0.527015,-1.382351,0.000000,-4.580144,-3.210351,0.000000
59.270000,0.913098,-0.364671,0.000000,1.282196,-1.289625,0.000000,-0.624466,-1.562218,0.000000,-4.641131,-3.164912,0.000000
59.280000,0.906331,-0.381164,0.000000,1.235516,-1.321063,0.000000,-0.730347,-1.735296,0.000000,-4.693492,-3.123195,0.000000
59.290000,0.898461,-0.399351,0.000000,1.188352,-1.352101,0.000000,-0.845388,-1.900693,0.000000,-4.738081,-3.084987,0.000000
59.300000,0.889391,-0.419149,0.000000,1.140778,-1.382773,0.000000,-0.970204,-2.057469,0.000000,-4.775646,-3.050092,0.000000
59.310000,0.879022,-0.440468,0.000000,1.092861,-1.413113,0.000000,-1.105293,-2.204637,0.000000,-4.806852,-3.018307,0.000000
59.320000,0.867250,-0.463207,0.000000,1.044660,-1.443149,0.000000,-1.251024,-2.341172,0.000000,-4.832295,-2.989405,0.000000
59.330000,0.853965,-0.487253,0.000000,0.996232,-1.472910,0.000000,-1.407643,-2.466019,0.000000,-4.852518,-2.963115,0.000000
59.340000,0.839060,-0.512485,0.000000,0.947626,-1.502419,0.000000,-1.575269,-2.578109,0.000000,-4.868013,-2.939097,0.000000
59.350000,0.822423,-0.538769,0.000000,0.898886,-1.531698,0.000000,-1.753901,-2.676371,0.000000,-4.879224,-2.916918,0.000000
59.360000,0.803946,-0.565962,0.000000,0.850054,-1.560762,0.000000,-1.943432,-2.759742,0.000000,-4.886545,-2.896029,0.000000
59.370000,0.783519,-0.593911,0.000000,0.801167,-1.589620,0.000000,-2.143655,-2.827177,0.000000,-4.890319,-2.875734,0.000000
59.380000,0.761038,-0.622449,0.000000,0.752259,-1.618276,0.000000,-2.354283,-2.877655,0.000000,-4.890824,-2.855168,0.000000
59.390000,0.736400,-0.651404,0.000000,0.703361,-1.646719,0.000000,-2.574964,-2.910175,0.000000,-4.888278,-2.833260,0.000000
59.400000,0.709507,-0.680590,0.000000,0.654503,-1.674932,0.000000,-2.805295,-2.923745,0.000000,-4.882819,-2.808699,0.000000
59.410000,0.680263,-0.709812,0.000000,0.605714,-1.702879,0.000000,-3.044834,-2.917370,0.000000,-4.874512,-2.779891,0.000000
59.420000,0.648581,-0.738867,0.000000,0.557022,-1.730509,0.000000,-3.293102,-2.890016,0.000000,-4.863334,-2.744911,0.000000
59.430000,0.614374,-0.767539,0.000000,0.508457,-1.757749,0.000000,-3.549565,-2.840580,0.000000,-4.849183,-2.701443,0.000000
59.440000,0.577564,-0.795601,0.000000,0.460049,-1.784501,0.000000,-3.813600,-2.767837,0.000000,-4.831879,-2.646705,0.000000
59.450000,0.538079,-0.822813,0.000000,0.411831,-1.810635,0.000000,-4.084411,-2.670390,0.000000,-4.811179,-2.577380,0.000000
59.460000,0.495857,-0.848921,0.000000,0.363838,-1.835987,0.000000,-4.360897,-2.546617,0.000000,-4.786802,-2.489527,0.000000
59.470000,0.450848,-0.873652,0.000000,0.316108,-1.860348,0.000000,-4.641433,-2.394633,0.000000,-4.758480,-2.378524,0.000000
59.480000,0.403023,-0.896713,0.000000,0.268682,-1.883462,0.000000,-4.923544,-2.212299,0.000000,-4.726025,-2.239065,0.000000
59.490000,0.352384,-0.917789,0.000000,0.221601,-1.905015,0.000000,-5.203448,-1.997309,0.000000,-4.689446,-2.065276,0.000000
59.500000,0.298980,-0.936543,0.000000,0.174906,-1.924633,0.000000,-5.475479,-1.747442,0.000000,-4.649095,-1.851085,0.000000
59.510000,0.242928,-0.952616,0.000000,0.128629,-1.941884,0.000000,-5.731477,-1.461060,0.000000,-4.605862,-1.590987,0.000000
59.520000,0.184440,-0.965641,0.000000,0.082793,-1.956287,0.000000,-5.960385,-1.137929,0.000000,-4.561351,-1.281355,0.000000
59.530000,0.123856,-0.975259,0.000000,0.037398,-1.967345,0.000000,-6.148509,-0.780329,0.000000,-4.517951,-0.922303,0.000000
59.540000,0.061656,-0.981152,0.000000,-0.007580,-1.974587,0.000000,-6.280966,-0.394184,0.000000,-4.478669,-0.519668,0.000000
59.550000,-0.001533,-0.983081,0.000000,-0.052199,-1.977635,0.000000,-6.344568,0.010409,0.000000,-4.446598,-0.086154,0.000000
59.560000,-0.064979,-0.980927,0.000000,-0.096544,-1.976269,0.000000,-6.331428,0.419919,0.000000,-4.424123,0.359559,0.000000
59.570000,-0.127905,-0.974716,0.000000,-0.140717,-1.970474,0.000000,-6.241630,0.819563,0.000000,-4.412211,0.796152,0.000000
59.580000,-0.189582,-0.964613,0.000000,-0.184821,-1.960442,0.000000,-6.083307,1.196114,0.000000,-4.410177,1.204241,0.000000
59.590000,-0.249388,-0.950903,0.000000,-0.228947,-1.946531,0.000000,-5.870085,1.540045,0.000000,-4.416071,1.570025,0.000000
59.600000,-0.306852,-0.933939,0.000000,-0.273161,-1.929206,0.000000,-5.617405,1.846176,0.000000,-4.427382,1.886589,0.000000
59.610000,-0.361653,-0.914110,0.000000,-0.317505,-1.908967,0.000000,-5.339508,2.113037,0.000000,-4.441686,2.153008,0.000000
59.620000,-0.413597,-0.891806,0.000000,-0.361998,-1.886303,0.000000,-5.047877,2.341641,0.000000,-4.457022,2.372426,0.000000
59.630000,-0.462593,-0.867397,0.000000,-0.406644,-1.861658,0.000000,-4.750940,2.534309,0.000000,-4.471995,2.550134,0.000000
59.640000,-0.508618,-0.841230,0.000000,-0.451434,-1.835419,0.000000,-4.454483,2.693830,0.000000,-4.485716,2.692162,0.000000
59.650000,-0.551697,-0.813622,0.000000,-0.496352,-1.807914,0.000000,-4.162296,2.822967,0.000000,-4.497679,2.804427,0.000000
59.660000,-0.591886,-0.784864,0.000000,-0.541381,-1.779412,0.000000,-3.876790,2.924227,0.000000,-4.507633,2.892320,0.000000
59.670000,-0.629260,-0.755223,0.000000,-0.586498,-1.750133,0.000000,-3.599476,2.999788,0.000000,-4.515482,2.960545,0.000000
59.680000,-0.663906,-0.724947,0.000000,-0.631683,-1.720253,0.000000,-3.331317,3.051510,0.000000,-4.521205,3.013116,0.000000
59.690000,-0.695919,-0.694267,0.000000,-0.676915,-1.689911,0.000000,-3.072953,3.080990,0.000000,-4.524808,3.053405,0.000000
59.700000,-0.725399,-0.663397,0.000000,-0.722172,-1.659216,0.000000,-2.824843,3.089615,0.000000,-4.526285,3.084229,0.000000
59.710000,-0.752451,-0.632540,0.000000,-0.767433,-1.628251,0.000000,-2.587349,3.078631,0.000000,-4.525600,3.107923,0.000000
59.720000,-0.777183,-0.601886,0.000000,-0.812677,-1.597075,0.000000,-2.360779,3.049181,0.000000,-4.522673,3.126414,0.000000
59.730000,-0.799704,-0.571614,0.000000,-0.857879,-1.565734,0.000000,-2.145401,3.002355,0.000000,-4.517379,3.141289,0.000000
59.740000,-0.820129,-0.541893,0.000000,-0.903016,-1.534257,0.000000,-1.941447,2.939212,0.000000,-4.509544,3.153840,0.000000
59.750000,-0.838572,-0.512881,0.000000,-0.948061,-1.502662,0.000000,-1.749102,2.860801,0.000000,-4.498947,3.165116,0.000000
59.760000,-0.855150,-0.484725,0.000000,-0.992985,-1.470956,0.000000,-1.568495,2.768171,0.000000,-4.485328,3.175954,0.000000
59.770000,-0.869981,-0.457561,0.000000,-1.037756,-1.439142,0.000000,-1.399682,2.662373,0.000000,-4.468387,3.187017,0.000000
59.780000,-0.883183,-0.431518,0.000000,-1.082340,-1.407213,0.000000,-1.242636,2.544456,0.000000,-4.447795,3.198818,0.000000
59.790000,-0.894873,-0.406709,0.000000,-1.126699,-1.375162,0.000000,-1.097238,2.415462,0.000000,-4.423188,3.211753,0.000000
59.800000,-0.905166,-0.383242,0.000000,-1.170789,-1.342974,0.000000,-0.963265,2.276415,0.000000,-4.394180,3.226117,0.000000
59.810000,-0.914175,-0.361211,0.000000,-1.214566,-1.310634,0.000000,-0.840392,2.128308,0.000000,-4.360351,3.242134,0.000000
59.820000,-0.922009,-0.340703,0.000000,-1.257979,-1.278125,0.000000,-0.728187,1.972093,0.000000,-4.321251,3.259974,0.000000
59.830000,-0.928772,-0.321793,0.000000,-1.300972,-1.245428,0.000000,-0.626113,1.808674,0.000000,-4.276387,3.279773,0.000000
59.840000,-0.934563,-0.304550,0.000000,-1.343486,-1.212522,0.000000,-0.533536,1.638894,0.000000,-4.225217,3.301653,0.000000
59.850000,-0.939472,-0.289034,0.000000,-1.385453,-1.179387,0.000000,-0.449729,1.463534,0.000000,-4.167127,3.325734,0.000000
59.860000,-0.943584,-0.275296,0.000000,-1.426803,-1.146000,0.000000,-0.373882,1.283316,0.000000,-4.101419,3.352150,0.000000
59.870000,-0.946974,-0.263382,0.000000,-1.467454,-1.112336,0.000000,-0.305107,1.098904,0.000000,-4.027277,3.381055,0.000000
59.880000,-0.949707,-0.253330,0.000000,-1.507317,-1.078370,0.000000,-0.242456,0.910926,0.000000,-3.943747,3.412628,0.000000
59.890000,-0.951840,-0.245173,0.000000,-1.546294,-1.044074,0.000000,-0.184926,0.719992,0.000000,-3.849696,3.447067,0.000000
59.900000,-0.953419,-0.238938,0.000000,-1.584271,-1.009418,0.000000,-0.131479,0.526738,0.000000,-3.743784,3.484578,0.000000
59.910000,-0.954480,-0.234644,0.000000,-1.621124,-0.974372,0.000000,-0.081060,0.331875,0.000000,-3.624434,3.525346,0.000000
59.920000,-0.955047,-0.232303,0.000000,-1.656709,-0.938900,0.000000,-0.032618,0.136262,0.000000,-3.489811,3.569490,0.000000
59.930000,-0.955135,-0.231917,0.000000,-1.690863,-0.902971,0.000000,0.014853,-0.059004,0.000000,-3.337830,3.616991,0.000000
59.940000,-0.954750,-0.233477,0.000000,-1.723400,-0.866550,0.000000,0.062267,-0.252474,0.000000,-3.166204,3.667599,0.000000
59.950000,-0.953887,-0.236954,0.000000,-1.754114,-0.829610,0.000000,0.110380,-0.442227,0.000000,-2.972569,3.720702,0.000000
59.960000,-0.952538,-0.242301,0.000000,-1.782771,-0.792131,0.000000,0.159705,-0.625763,0.000000,-2.754709,3.775174,0.000000
59.970000,-0.950689,-0.249439,0.000000,-1.809121,-0.754108,0.000000,0.210418,-0.799953,0.000000,-2.510913,3.829226,0.000000
59.980000,-0.948326,-0.258256,0.000000,-1.832900,-0.715557,0.000000,0.262263,-0.961092,0.000000,-2.240461,3.880304,0.000000
59.990000,-0.945442,-0.268603,0.000000,-1.853844,-0.676523,0.000000,0.314508,-1.105148,0.000000,-1.944191,3.925096,0.000000
60.000000,-0.942038,-0.280289,0.000000,-1.871707,-0.637089,0.000000,0.365972,-1.228221,0.000000,-1.624988,3.959740,0.000000
60.010000,-0.938130,-0.293087,0.000000,-1.886284,-0.597375,0.000000,0.415167,-1.327175,0.000000,-1.287992,3.980243,0.000000
60.020000,-0.933748,-0.306746,0.000000,-1.897431,-0.557543,0.000000,0.460547,-1.400284,0.000000,-0.940328,3.983075,0.000000
60.030000,-0.928936,-0.321007,0.000000,-1.905083,-0.517781,0.000000,0.500801,-1.447663,0.000000,-0.590319,3.965751,0.000000
60.040000,-0.923752,-0.335620,0.000000,-1.909258,-0.478299,0.000000,0.535100,-1.471296,0.000000,-0.246351,3.927215,0.000000
60.050000,-0.918255,-0.350365,0.000000,-1.910055,-0.439306,0.000000,0.563203,-1.474637,0.000000,0.084230,3.867899,0.000000
60.060000,-0.912507,-0.365060,0.000000,-1.907637,-0.401004,0.000000,0.585428,-1.461964,0.000000,0.395869,3.789457,0.000000
60.070000,-0.906564,-0.379566,0.000000,-1.902213,-0.363573,0.000000,0.602501,-1.437703,0.000000,0.685063,3.694328,0.000000
60.080000,-0.900471,-0.393789,0.000000,-1.894016,-0.327164,0.000000,0.615383,-1.405911,0.000000,0.950205,3.585288,0.000000
60.090000,-0.894267,-0.407670,0.000000,-1.883289,-0.291904,0.000000,0.625102,-1.369991,0.000000,1.191180,3.465087,0.000000
60.100000,-0.887976,-0.421184,0.000000,-1.870270,-0.257891,0.000000,0.632643,-1.332600,0.000000,1.408897,3.336228,0.000000
60.110000,-0.881618,-0.434324,0.000000,-1.855184,-0.225201,0.000000,0.638887,-1.295695,0.000000,1.604882,3.200865,0.000000
60.120000,-0.875200,-0.447104,0.000000,-1.838239,-0.193890,0.000000,0.644581,-1.260636,0.000000,1.780952,3.060779,0.000000
60.130000,-0.868726,-0.459546,0.000000,-1.819625,-0.163997,0.000000,0.650342,-1.228313,0.000000,1.939007,2.917404,0.000000
60.140000,-0.862192,-0.471681,0.000000,-1.799512,-0.135549,0.000000,0.656668,-1.199265,0.000000,2.080890,2.771875,0.000000
60.150000,-0.855590,-0.483543,0.000000,-1.778055,-0.108563,0.000000,0.663956,-1.173775,0.000000,2.208318,2.625083,0.000000
60.160000,-0.848908,-0.495169,0.000000,-1.755389,-0.083049,0.000000,0.672524,-1.151947,0.000000,2.322845,2.477723,0.000000
60.170000,-0.842134,-0.506594,0.000000,-1.731636,-0.059009,0.000000,0.682626,-1.133766,0.000000,2.425857,2.330338,0.000000
60.180000,-0.835250,-0.517856,0.000000,-1.706906,-0.036441,0.000000,0.694466,-1.119134,0.000000,2.518572,2.183353,0.000000
60.190000,-0.828238,-0.528988,0.000000,-1.681296,-0.015339,0.000000,0.708216,-1.107904,0.000000,2.602059,2.037106,0.000000
60.200000,-0.821079,-0.540025,0.000000,-1.654893,0.004305,0.000000,0.724017,-1.099898,0.000000,2.677247,1.891866,0.000000
60.210000,-0.813751,-0.550996,0.000000,-1.627776,0.022502,0.000000,0.741995,-1.094918,0.000000,2.744947,1.747857,0.000000
60.220000,-0.806231,-0.561932,0.000000,-1.600016,0.039266,0.000000,0.762264,-1.092761,0.000000,2.805861,1.605266,0.000000
60.230000,-0.798497,-0.572860,0.000000,-1.571679,0.054613,0.000000,0.784930,-1.093218,0.000000,2.860602,1.464257,0.000000
60.240000,-0.790524,-0.583805,0.000000,-1.542823,0.068557,0.000000,0.810096,-1.096082,0.000000,2.909703,1.324975,0.000000
60.250000,-0.782287,-0.594789,0.000000,-1.513502,0.081118,0.000000,0.837866,-1.101145,0.000000,2.953628,1.187558,0.000000
60.260000,-0.773758,-0.605834,0.000000,-1.483766,0.092315,0.000000,0.868346,-1.108202,0.000000,2.992783,1.052140,0.000000
60.270000,-0.764911,-0.616959,0.000000,-1.453661,0.102168,0.000000,0.901644,-1.117050,0.000000,3.027521,0.918853,0.000000
60.280000,-0.755715,-0.628181,0.000000,-1.423230,0.110700,0.000000,0.937875,-1.127484,0.000000,3.058154,0.787833,0.000000
60.290000,-0.746143,-0.639513,0.000000,-1.392511,0.117933,0.000000,0.977158,-1.139298,0.000000,3.084952,0.659224,0.000000
60.300000,-0.736162,-0.650970,0.000000,-1.361543,0.123893,0.000000,1.019622,-1.152285,0.000000,3.108156,0.533178,0.000000
60.310000,-0.725739,-0.662562,0.000000,-1.330359,0.128606,0.000000,1.065399,-1.166228,0.000000,3.127974,0.409857,0.000000
60.320000,-0.714842,-0.674297,0.000000,-1.298994,0.132100,0.000000,1.114629,-1.180904,0.000000,3.144591,0.289438,0.000000
60.330000,-0.703435,-0.686182,0.000000,-1.267477,0.134405,0.000000,1.167458,-1.196078,0.000000,3.158168,0.172112,0.000000
60.340000,-0.691481,-0.698220,0.000000,-1.235840,0.135553,0.000000,1.224037,-1.211502,0.000000,3.168846,0.058087,0.000000
60.350000,-0.678941,-0.710412,0.000000,-1.204110,0.135578,0.000000,1.284521,-1.226909,0.000000,3.176749,-0.052412,0.000000
60.360000,-0.665777,-0.722757,0.000000,-1.172314,0.134517,0.000000,1.349063,-1.242010,0.000000,3.181985,-0.159140,0.000000
60.370000,-0.651946,-0.735250,0.000000,-1.140479,0.132409,0.000000,1.417819,-1.256495,0.000000,3.184644,-0.261834,0.000000
60.380000,-0.637406,-0.747884,0.000000,-1.108629,0.129295,0.000000,1.490936,-1.270021,0.000000,3.184806,-0.360211,0.000000
60.390000,-0.622112,-0.760646,0.000000,-1.076791,0.125220,0.000000,1.568553,-1.282216,0.000000,3.182535,-0.453968,0.000000
60.400000,-0.606019,-0.773522,0.000000,-1.044987,0.120232,0.000000,1.650794,-1.292671,0.000000,3.177883,-0.542783,0.000000
60.410000,-0.589080,-0.786492,0.000000,-1.013241,0.114382,0.000000,1.737761,-1.300938,0.000000,3.170888,-0.626316,0.000000
60.420000,-0.571248,-0.799532,0.000000,-0.981577,0.107724,0.000000,1.829526,-1.306526,0.000000,3.161575,-0.704214,0.000000
60.430000,-0.552474,-0.812612,0.000000,-0.950017,0.100318,0.000000,1.926123,-1.308901,0.000000,3.149957,-0.776110,0.000000
60.440000,-0.532709,-0.825697,0.000000,-0.918585,0.092223,0.000000,2.027537,-1.307483,0.000000,3.136029,-0.841632,0.000000
60.450000,-0.511907,-0.838747,0.000000,-0.887304,0.083507,0.000000,2.133695,-1.301645,0.000000,3.119773,-0.900406,0.000000
60.460000,-0.490020,-0.851713,0.000000,-0.856198,0.074239,0.000000,2.244448,-1.290718,0.000000,3.101151,-0.952063,0.000000
60.470000,-0.467004,-0.864542,0.000000,-0.825289,0.064491,0.000000,2.359565,-1.273995,0.000000,3.080110,-0.996250,0.000000
60.480000,-0.442815,-0.877172,0.000000,-0.794604,0.054340,0.000000,2.478714,-1.250736,0.000000,3.056573,-1.032641,0.000000
60.490000,-0.417417,-0.889533,0.000000,-0.764166,0.043865,0.000000,2.601452,-1.220178,0.000000,3.030445,-1.060947,0.000000
60.500000,-0.390776,-0.901548,0.000000,-0.734004,0.033149,0.000000,2.727213,-1.181553,0.000000,3.001607,-1.080929,0.000000
60.510000,-0.362865,-0.913134,0.000000,-0.704144,0.022275,0.000000,2.855298,-1.134100,0.000000,2.969921,-1.092416,0.000000
60.520000,-0.333665,-0.924198,0.000000,-0.674615,0.011329,0.000000,2.984867,-1.077089,0.000000,2.935222,-1.095316,0.000000
60.530000,-0.303166,-0.934642,0.000000,-0.645450,0.000397,0.000000,3.114936,-1.009842,0.000000,2.897332,-1.089634,0.000000
60.540000,-0.271369,-0.944359,0.000000,-0.616680,-0.010435,0.000000,3.244384,-0.931766,0.000000,2.856052,-1.075484,0.000000
60.550000,-0.238285,-0.953239,0.000000,-0.588341,-0.021085,0.000000,3.371954,-0.842373,0.000000,2.811173,-1.053101,0.000000
60.560000,-0.203940,-0.961168,0.000000,-0.560469,-0.031471,0.000000,3.496275,-0.741316,0.000000,2.762482,-1.022854,0.000000
60.570000,-0.168375,-0.968026,0.000000,-0.533105,-0.041517,0.000000,3.615875,-0.628413,0.000000,2.709769,-0.985248,0.000000
60.580000,-0.131644,-0.973696,0.000000,-0.506288,-0.051154,0.000000,3.729220,-0.503674,0.000000,2.652839,-0.940929,0.000000
60.590000,-0.093817,-0.978061,0.000000,-0.480063,-0.060316,0.000000,3.834737,-0.367318,0.000000,2.591522,-0.890680,0.000000
60.600000,-0.054980,-0.981006,0.000000,-0.454473,-0.068950,0.000000,3.930859,-0.219792,0.000000,2.525686,-0.835415,0.000000
60.610000,-0.015236,-0.982422,0.000000,-0.429564,-0.077011,0.000000,4.016068,-0.061772,0.000000,2.455249,-0.776163,0.000000
60.620000,0.025300,-0.982209,0.000000,-0.405383,-0.084464,0.000000,4.088930,0.105835,0.000000,2.380192,-0.714053,0.000000
60.630000,0.066497,-0.980277,0.000000,-0.381976,-0.091287,0.000000,4.148145,0.281902,0.000000,2.300573,-0.650292,0.000000
60.640000,0.108213,-0.976547,0.000000,-0.359386,-0.097469,0.000000,4.192579,0.465104,0.000000,2.216532,-0.586139,0.000000
60.650000,0.150296,-0.970956,0.000000,-0.337659,-0.103013,0.000000,4.221301,0.653942,0.000000,2.128302,-0.522881,0.000000
60.660000,0.192585,-0.963455,0.000000,-0.316833,-0.107934,0.000000,4.233608,0.846776,0.000000,2.036215,-0.461803,0.000000
60.670000,0.234912,-0.954013,0.000000,-0.296946,-0.112260,0.000000,4.229043,1.041869,0.000000,1.940699,-0.404162,0.000000
60.680000,0.277109,-0.942616,0.000000,-0.278029,-0.116032,0.000000,4.207405,1.237419,0.000000,1.842284,-0.351160,0.000000
60.690000,0.319003,-0.929269,0.000000,-0.260108,-0.119303,0.000000,4.168752,1.431608,0.000000,1.741591,-0.303924,0.000000
60.700000,0.360428,-0.913994,0.000000,-0.243202,-0.122133,0.000000,4.113392,1.622640,0.000000,1.639332,-0.263478,0.000000
60.710000,0.401217,-0.896833,0.000000,-0.227324,-0.124598,0.000000,4.041870,1.808778,0.000000,1.536297,-0.230734,0.000000
60.720000,0.441214,-0.877841,0.000000,-0.212476,-0.126776,0.000000,3.954948,1.988380,0.000000,1.433344,-0.206471,0.000000
60.730000,0.480268,-0.857092,0.000000,-0.198654,-0.128758,0.000000,3.853581,2.159926,0.000000,1.331386,-0.191329,0.000000
60.740000,0.518241,-0.834674,0.000000,-0.185842,-0.130635,0.000000,3.738884,2.322041,0.000000,1.231381,-0.185800,0.000000
60.750000,0.555006,-0.810686,0.000000,-0.174016,-0.132507,0.000000,3.612107,2.473511,0.000000,1.134313,-0.190225,0.000000
60.760000,0.590447,-0.785242,0.000000,-0.163142,-0.134473,0.000000,3.474600,2.613297,0.000000,1.041183,-0.204793,0.000000
60.770000,0.624466,-0.758462,0.000000,-0.153176,-0.136637,0.000000,3.327784,2.740534,0.000000,0.952987,-0.229541,0.000000
60.780000,0.656977,-0.730476,0.000000,-0.144063,-0.139098,0.000000,3.173119,2.854535,0.000000,0.870713,-0.264360,0.000000
60.790000,0.687908,-0.701418,0.000000,-0.135739,-0.141957,0.000000,3.012082,2.954783,0.000000,0.795315,-0.308999,0.000000
60.800000,0.717202,-0.671427,0.000000,-0.128131,-0.145309,0.000000,2.846135,3.040921,0.000000,0.727708,-0.363073,0.000000
60.810000,0.744819,-0.640647,0.000000,-0.121156,-0.149248,0.000000,2.676713,3.112743,0.000000,0.668754,-0.426067,0.000000
60.820000,0.770730,-0.609220,0.000000,-0.114724,-0.153858,0.000000,2.505202,3.170176,0.000000,0.619245,-0.497353,0.000000
60.830000,0.794920,-0.577291,0.000000,-0.108737,-0.159220,0.000000,2.332923,3.213266,0.000000,0.579895,-0.576192,0.000000
60.840000,0.817390,-0.545002,0.000000,-0.103090,-0.165404,0.000000,2.161127,3.242162,0.000000,0.551326,-0.661749,0.000000
60.850000,0.838148,-0.512494,0.000000,-0.097673,-0.172474,0.000000,1.990986,3.257096,0.000000,0.534058,-0.753106,0.000000
60.860000,0.857218,-0.479906,0.000000,-0.092370,-0.180483,0.000000,1.823584,3.258373,0.000000,0.528498,-0.849273,0.000000
60.870000,0.874632,-0.447371,0.000000,-0.087063,-0.189472,0.000000,1.659922,3.246350,0.000000,0.534927,-0.949200,0.000000
60.880000,0.890432,-0.415022,0.000000,-0.081631,-0.199476,0.000000,1.500913,3.221430,0.000000,0.553492,-1.051800,0.000000
60.890000,0.904669,-0.382984,0.000000,-0.075953,-0.210514,0.000000,1.347385,3.184047,0.000000,0.584198,-1.155957,0.000000
60.900000,0.917401,-0.351381,0.000000,-0.069907,-0.222596,0.000000,1.200082,3.134656,0.000000,0.626897,-1.260550,0.000000
60.910000,0.928694,-0.320330,0.000000,-0.063376,-0.235722,0.000000,1.059666,3.073734,0.000000,0.681287,-1.364473,0.000000
